CODIGO_PRODUTO;DESCRICAO_PRODUTO;EMBALAGEM_VENDA;QTD_LOJAS_COM_CUSTO;PRECO_VENDA_NORMAL;PRECO_VENDA_PRATICADO;CUSTO_NF_BRUTO;CUSTO_IPI;CUSTO_ICMS_ST;CUSTO_DESP_NF;CUSTO_DESP_FORA_NF;CREDITO_ICMS;CREDITO_PIS;CREDITO_COFINS;DESCONTO_FORA_NF;DESCONTO_VERBA;CUSTO_LIQUIDO;ALIQ_ICMS_VENDA;ALIQ_PIS_VENDA;ALIQ_COFINS_VENDA;ALIQ_IMPOSTOS_TOTAL;VALOR_IMPOSTOS_VENDA;PRECO_VENDA_LIQUIDO;LUCRO_VALOR;MARGEM_REALIZADA;MARGEM_OBJETIVA;PRECO_SUGERIDO
20500;MARCA TEXTO BIC C 5 FLUORESCENTE;1;14;23,5;23,5;11,74;0;0;0;0;0;0;0;0;0;11,74;17;1,65;7,6;26,25;6,1688;17,3313;5,5913;23,79;37;31,95
20501;MARCA TEXTO CORES PASTEL-96139;1;10;32,99;32,99;13,01;0;0;0;0;0;0;0;0;0;13,01;17;1,65;7,6;26,25;8,6599;24,3301;11,3201;34,31;37;35,4
20502;MARCA TEXTO LEOART HELLO KITTY C/4 CORES;1;12;22,19;22,19;8,85;0;0;0;0;0;0;0;0;0;8,85;17;1,65;7,6;26,25;5,8249;16,3651;7,5151;33,87;37;24,08
20503;MARCA TEXTO LEOARTE FINI C/5;1;8;29,99;29,99;12,56;0;0;0;0;0;0;0;0;0;12,56;17;1,65;7,6;26,25;7,8724;22,1176;9,5576;31,87;37;34,18
20504;MARCA TEXTO LEOELEO APAGAVEL C/4-94143;1;4;27,99;27,99;11,79;0;0;0;0;0;0;0;0;0;11,79;17;1,65;7,6;26,25;7,3474;20,6426;8,8526;31,63;37;32,08
20505;MARCA TEXTO LIQUIDO 2 EM 1 C/3-94120;1;14;14,99;14,99;6,16;0;0;0;0;0;0;0;0;0;6,16;17;1,65;7,6;26,25;3,9349;11,0551;4,8951;32,66;37;16,76
20506;MARCA TEXTO METAL C/4-94141;1;8;27,5;27,5;11,59;0;0;0;0;0;0;0;0;0;11,59;17;1,65;7,6;26,25;7,2188;20,2813;8,6913;31,6;37;31,54
20507;MARCA TEXTO BIC PERM AZUL;1;14;7,99;7,99;3,66;0;0;0;0;0;0;0;0;0;3,66;17;1,65;7,6;26,25;2,0974;5,8926;2,2326;27,94;37;9,96
20508;MARCA TEXTO PERM PTO;1;14;7,99;7,99;3,66;0;0;0;0;0;0;0;0;0;3,66;17;1,65;7,6;26,25;2,0974;5,8926;2,2326;27,94;37;9,96
20509;MARCA TEXTO PERM VERM;1;14;7,99;7,99;3,5;0;0;0;0;0;0;0;0;0;3,1437;17;1,65;7,6;26,25;2,0974;5,8926;2,7489;34,4;37;8,55
20510;MARCA TEXTO PINK VIBES C/6-96154;1;8;32,99;32,99;14,18;0;0;0;0;0;0;0;0;0;14,18;17;1,65;7,6;26,25;8,6599;24,3301;10,1501;30,77;37;38,59
20511;MARCADOR ACRILEX PERMANENTE C 2 -6237;1;3;19,59;19,59;8,93;0;0;0;0;0;0;0;0;0;8,93;17;1,65;7,6;26,25;5,1424;14,4476;5,5176;28,17;37;24,3
20512;MARCADOR BIC BRITE LINER AM;1;4;4,99;4,99;4,99;0;0;0;0;0;0;0;0;0;1,5336;17;1,65;7,6;26,25;1,3099;3,6801;2,1465;43,02;37;4,17
20513;MARCADOR BIC BRITE LINER RSA;1;14;4,99;4,99;2,44;0;0;0;0;0;0;0;0;0;2,44;17;1,65;7,6;26,25;1,3099;3,6801;1,2401;24,85;37;6,64
20514;MARCADOR BIC BRITE LINER VD;1;1;4,99;4,99;4,99;0;0;0;0;0;0;0;0;0;4,99;17;1,65;7,6;26,25;1,3099;3,6801;-1,3099;-26,25;37;13,58
20515;MARCADOR BIC MARKING QUADRO BCO C 4;1;1;39,79;39,79;18,32;0;0;0;0;0;0;0;0;0;18,32;17;1,65;7,6;26,25;10,4449;29,3451;11,0251;27,71;37;49,85
20516;MARCADOR BIC PM COLOR C 6;1;13;47,5;47,5;22,46;0;0;0;0;0;0;0;0;0;22,46;17;1,65;7,6;26,25;12,4688;35,0313;12,5713;26,47;37;61,12
20517;MARCADOR PAGINA ADES C/REGUA YINS;1;3;3,99;3,99;1,6572;0;0;0;0;0;0;0;0;0;1,6572;17;1,65;7,6;26,25;1,0474;2,9426;1,2854;32,22;37;4,51
20518;MARCADOR PAGINA ADES NEON C/100;1;6;5,99;5,99;2,2;0;0;0;0;0;0;0;0;0;2,2;17;1,65;7,6;26,25;1,5724;4,4176;2,2176;37,02;37;5,99
20519;MARG DELICIA TAB 100G C 4;1;11;11,89;11,89;1,8775;0;0;0;0;,0176;0;0;0;0;1,8608;7;0;0;7;,8324;11,0576;9,1968;77,35;30;2,95
20527;MARIOLA STO ANTONIO 220G;1;14;9,99;9,99;5,7242;0;0;0;0;,6869;,0831;,3829;0;0;4,5766;17;1,65;7,6;26,25;2,6224;7,3676;2,791;27,94;28;10
20528;MARMITA TEK COR 1,5L PTA;1;3;27,99;27,99;13,38;0;0;0;0;0;0;0;0;0;13,38;17;1,65;7,6;26,25;7,3474;20,6426;7,2626;25,95;28;29,25
20529;MARMITA TRAVA 630ML DIVERT;1;8;18,99;18,99;9;0;0;0;0;0;0;0;0;0;9;17;1,65;7,6;26,25;4,9849;14,0051;5,0051;26,36;35;23,23
20530;MARMITA TRAVA 630ML JURASSIC BABY;1;10;18,99;18,99;9;0;0;0;0;0;0;0;0;0;9;17;1,65;7,6;26,25;4,9849;14,0051;5,0051;26,36;35;23,23
20531;MARMITA TRAVA 630ML PATRULHA CANINA;1;1;15,99;15,99;7,62;0;0;0;0;0;0;0;0;0;7,62;17;1,65;7,6;26,25;4,1974;11,7926;4,1726;26,1;35;19,66
20532;MARMITA TRAVA 630ML STAR WARS;1;3;14,99;14,99;7,24;0;0;0;0;0;0;0;0;0;7,24;17;1,65;7,6;26,25;3,9349;11,0551;3,8151;25,45;35;18,68
20533;MARMITA TRAVA 850ML DEC FUN;1;2;19,99;19,99;9,7;0;0;0;0;0;0;0;0;0;9,7;17;1,65;7,6;26,25;5,2474;14,7426;5,0426;25,23;35;25,03
20534;MARMITA TRAVA 850ML STITCH;1;9;21,99;21,99;10,4513;0;0;0;0;0;0;0;0;0;10,4513;17;1,65;7,6;26,25;5,7724;16,2176;5,7663;26,22;35;26,97
20535;MARMITEIRO C/TAMP PARIS 1200ML R104;1;8;,99;,99;,5;0;0;0;0;0;0;0;0;0;,5;17;1,65;7,6;26,25;,2599;,7301;,2301;23,24;18;,9
20536;MARMITEIRO C/TAMP RED PARIS 850ML R102;1;1;,49;,49;,37;0;0;0;0;0;0;0;0;0;,37;17;1,65;7,6;26,25;,1286;,3614;-,0086;-1,76;18;,66
20537;MARMITEIRO RET 1200ML BRC DM100;1;0;290,48;290,48;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;76,251;214,229;214,229;73,75;18;0
20538;MARMITEIRO RET C TAMPA 1200ML C 10;1;0;291,36;291,36;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;76,482;214,878;214,878;73,75;18;0
20539;MARMITEIRO RETANPARIS 1000ML DM90;1;1;285,99;285,99;,25;0;0;0;0;0;0;0;0;0;,25;17;1,65;7,6;26,25;75,0724;210,9176;210,6676;73,66;18;,45
20540;MARMITEIRO RETANPARIS 500ML;1;1;,19;,19;,14;0;0;0;0;0;0;0;0;0;,14;17;1,65;7,6;26,25;,0499;,1401;,0001;,07;18;,25
20541;MARMITEX ALUM C/TAMPA DR08 850ML C/100;1;0;42,59;42,59;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;11,1799;31,4101;31,4101;73,75;40;0
20542;MARMITEX ALUM C/TAMPA DR09 1200ML;1;1;16,99;16,99;,32;0;0;0;0;0;0;0;0;0;,32;17;1,65;7,6;26,25;4,4599;12,5301;12,2101;71,87;18;,57
20543;MARMITEX C/TAMPA DR07 480ML C/100;1;1;,39;,39;,23;0;0;0;0;0;0;0;0;0;,23;17;1,65;7,6;26,25;,1024;,2876;,0576;14,78;18;,41
20544;MARMITEX ISOPOR;1;0;,75;,75;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;,1969;,5531;,5531;73,75;25;0
20545;MARMITEX ISOPOR PARIS 850ML;1;5;,75;,75;,34;0;0;0;0;0;0;0;0;0;,34;17;1,65;7,6;26,25;,1969;,5531;,2131;28,42;20;,63
20546;MARRETA EMBOR 27CM 43MM CM36;1;6;14,99;14,99;6,33;0;0;0;0;0;0;0;0;0;6,33;17;1,65;7,6;26,25;3,9349;11,0551;4,7251;31,52;35;16,34
20559;MARTELO STARTOOLS CABO CURTO EMB 25MM;1;12;29,99;29,99;11,62;,5336;0;0;0;,4106;,1489;,6864;0;0;10,8854;17;1,65;7,6;26,25;7,8724;22,1176;11,2322;37,45;35;28,09
20560;MARTELO 25MM C CABO EMB CURTO;1;11;19,99;19,99;9,4681;0;0;0;0;0;0;0;0;0;9,4681;17;1,65;7,6;26,25;5,2474;14,7426;5,2745;26,39;30;21,64
20561;MARTELO AMACIADOR CAR ALUM 22CM;1;11;26,99;26,99;11,83;0;0;0;0;0;0;0;0;0;11,83;17;1,65;7,6;26,25;7,0849;19,9051;8,0751;29,92;35;30,53
20562;MARTELO BATEDOR CAR METAL;1;6;19,99;19,99;19,99;0;0;0;0;0;0;0;0;0;10,8817;17;1,65;7,6;26,25;5,2474;14,7426;3,8609;19,31;35;28,08
20563;MARTELO COYOTE CABO FIBRA 23MM;1;4;19,5;19,5;11,75;0;0;0;0;0;0;0;0;0;11,75;17;1,65;7,6;26,25;5,1188;14,3813;2,6313;13,49;35;30,32
20564;MARTELO STARTOOLS FIBRA PQ;1;12;29,99;29,99;13,66;0;0;0;0;0;0;0;0;0;13,66;17;1,65;7,6;26,25;7,8724;22,1176;8,4576;28,2;35;35,25
20565;MARTELO TRAM 18MM UNHA 40370/018;1;7;36,99;36,99;19,0029;0;0;0;0;0;0;0;0;0;19,0029;17;1,65;7,6;26,25;9,7099;27,2801;8,2772;22,38;35;49,04
20566;MARTELO TRAM 27MM UNHA 40370/027;1;6;39,99;39,99;21,87;0;0;0;0;0;0;0;0;0;21,87;17;1,65;7,6;26,25;10,4974;29,4926;7,6226;19,06;35;56,44
20567;INAT MAS ALETRIA RENATA SEMOLA 500G;1;0;3,05;3,05;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;,2135;2,8365;2,8365;93;30;0
20570;MASSA DOMELLY SEMOLA 1KG AVE MARIA;1;9;7,59;7,59;5,96;0;0;0;0;,4172;0;0;0;0;5,6828;7;0;0;7;,5313;7,0587;1,3759;18,13;20;7,78
20571;MASSA BARILLA BAVETTE N13 500G;1;4;17,79;17,79;12,0498;0;0;0;0;,8428;0;0;0;0;11,2142;7;0;0;7;1,2453;16,5447;5,3305;29,96;30;17,8
20579;INAT MAS CASEIRA D BENT TALH 3 500G;1;0;4,04;4,04;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;,2828;3,7572;3,7572;93;26;0
20583;MAS CASEIRA KLAIN N2 BAND 400G;1;13;6,99;6,99;4,9;0;0;0;0;,343;0;0;0;0;4,557;7;0;0;7;,4893;6,5007;1,9437;27,81;26;6,8
20585;MAS CASEIRA KLAIN N4 BAND 400G;1;13;6,99;6,99;4,9;0;0;0;0;,343;0;0;0;0;4,5598;7;0;0;7;,4893;6,5007;1,9409;27,77;26;6,81
20586;MASSA CAS MOSMANN C OVOS N2 500G;1;9;10,59;10,59;7,1718;0;0;0;0;,4966;0;0;0;0;6,6556;7;0;0;7;,7413;9,8487;3,1931;30,15;32;10,91
20587;MAS CASEIRA MOSMANN C OVOS N3 500G;1;10;10,59;10,59;7,3315;0;0;0;0;,5132;0;0;0;0;6,7115;7;0;0;7;,7413;9,8487;3,1372;29,62;32;11
20588;MAS CASEIRA MOSMANN C TAPIOCA 300G;1;8;14,89;14,89;9,9613;0;0;0;0;,6968;0;0;0;0;9,4396;7;0;0;7;1,0423;13,8477;4,4081;29,6;32;15,47
20589;MAS CASEIRA MOSMANN COGUMELO VG 400G;1;8;12,99;12,99;8,9209;0;0;0;0;,6244;0;0;0;0;8,1925;7;0;0;7;,9093;12,0807;3,8882;29,93;32;13,43
20590;MAS CASEIRA MOSMANN ESPAG 500G;1;9;9,59;9,59;6,29;0;0;0;0;,4403;0;0;0;0;6,1232;7;0;0;7;,6713;8,9187;2,7955;29,15;32;10,04
20591;MAS CASEIRA MOSMANN ESPINAFRE 400G;1;10;12,39;12,39;8,14;0;0;0;0;,5208;0;0;0;0;7,8219;7;0;0;7;,8673;11,5227;3,7008;29,87;32;12,82
20593;MAS CASEIRA MOSMANN INT PARAF 400G;1;8;6,89;6,89;4,65;0;0;0;0;,3253;0;0;0;0;4,2755;7;0;0;7;,4823;6,4077;2,1322;30,95;32;7,01
20594;MAS CASEIRA MOSMANN INTEGRAL 300G;1;8;14,89;14,89;9,78;0;0;0;0;,6778;0;0;0;0;9,2959;7;0;0;7;1,0423;13,8477;4,5518;30,57;32;15,24
20596;MAS CASEIRA MOSMANN MULT PARAF 400G;1;7;6,89;6,89;5,05;0;0;0;0;,3478;0;0;0;0;4,7567;7;0;0;7;,4823;6,4077;1,651;23,96;25;7
20598;MAS CASEIRA MOSMANN PAPPARDELLE 400G;1;7;12,89;12,89;8,49;0;0;0;0;,4514;0;0;0;0;8,0858;7;0;0;7;,9023;11,9877;3,9019;30,27;32;13,26
20599;MAS CASEIRA MOSMANN S COLEST 500G;1;2;10,59;10,59;6,923;0;0;0;0;,4846;0;0;0;0;6,6807;7;0;0;7;,7413;9,8487;3,168;29,92;32;10,95
20600;MAS CASEIRA MOSMANN TOPE 400G;1;8;10,29;10,29;6,9884;0;0;0;0;,4892;0;0;0;0;6,5669;7;0;0;7;,7203;9,5697;3,0028;29,18;32;10,77
20601;MAS CAS PASTAMIA C OVOS 400G FETTUCCINE;1;15;5,49;5,49;3,9393;0;0;0;0;,2757;0;0;0;0;3,659;7;0;0;7;,3843;5,1057;1,4467;26,35;26;5,46
20602;MAS CAS PASTAMIA C OVOS 400G TALHARIM;1;15;5,49;5,49;3,934;0;0;0;0;,2735;0;0;0;0;3,6437;7;0;0;7;,3843;5,1057;1,462;26,63;26;5,44
20607;MASSA DOMELLY SEMOLA 1KG ESPAG;1;10;7,59;7,59;6,0478;0;0;0;0;,4231;0;0;0;0;5,7242;7;0;0;7;,5313;7,0587;1,3345;17,58;20;7,84
20608;MASSA GERMANI LEVIT INT 500G ESPAG;1;14;5,99;5,99;4,05;0;0;0;0;,2835;0;0;0;0;3,8656;7;0;0;7;,4193;5,5707;1,7051;28,47;30;6,14
20609;MAS ESPAG ISABELA SEMOLA 400G;1;14;3,59;3,59;2,3489;0;0;0;0;,1575;0;0;0;0;2,2054;7;0;0;7;,2513;3,3387;1,1333;31,57;32;3,62
20611;MASSA SEMOLA GERMANI 1KG ESPAG;1;14;7,49;7,49;5,6993;0;0;0;0;,3989;0;0;0;0;5,3064;7;0;0;7;,5243;6,9657;1,6593;22,15;20;7,27
20612;MASSA SEMOLA GERMANI 500G ESPAG;1;14;3,99;3,99;2,7482;0;0;0;0;,1924;0;0;0;0;2,5572;7;0;0;7;,2793;3,7107;1,1535;28,91;32;4,19
20613;MAS ESPAGUETINI ISABELA SEMOLA 500G;1;14;4,19;4,19;2,7179;0;0;0;0;,1847;0;0;0;0;2,538;7;0;0;7;,2933;3,8967;1,3587;32,43;32;4,16
20615;MAS ESPA PARATI SEMOLA 1K;1;9;9,99;9,99;7,7842;0;0;0;0;,5449;0;0;0;0;7,2097;7;0;0;7;,6993;9,2907;2,081;20,83;20;9,88
20616;MAS ESPAPARATI SEMOLA 400G;1;9;4,49;4,49;3,24;0;0;0;0;,2148;0;0;0;0;2,9298;7;0;0;7;,3143;4,1757;1,2459;27,75;28;4,51
20619;MAS FRESCA DITALIA ME 500G;1;13;9,79;9,79;6,45;0;0;0;0;,774;0;0;0;0;5,6905;12;0;0;12;1,1748;8,6152;2,9247;29,87;30;9,81
20621;MAS FURADINHO ISABELA SEMOLA 400G;1;14;3,59;3,59;2,3153;0;0;0;0;,1621;0;0;0;0;2,2053;7;0;0;7;,2513;3,3387;1,1334;31,57;32;3,62
20624;MAS FUSILLI BARILLA 500G;1;5;19,99;19,99;13,7;0;0;0;0;,933;0;0;0;0;13,3216;7;0;0;7;1,3993;18,5907;5,2691;26,36;30;21,15
20625;MAS FUSILLI G DURO ORQUIDEA 500G;1;10;8,29;8,29;5,35;0;0;0;0;,3627;0;0;0;0;5,1726;7;0;0;7;,5803;7,7097;2,5371;30,6;30;8,21
20631;MAS LASANHA DITALIA 500G;1;13;8,79;8,79;5,3963;0;0;0;0;,6441;0;0;0;0;4,6892;12;0;0;12;1,0548;7,7352;3,046;34,65;30;8,08
20632;MASSA LASANHA GERMANI 500G;1;14;11,49;11,49;7,7;0;0;0;0;,5085;0;0;0;0;7,1675;7;0;0;7;,8043;10,6857;3,5182;30,62;30;11,38
20633;MAS LASANHA ISABELA FEST 500G;1;12;9,99;9,99;6,92;0;0;0;0;,4844;0;0;0;0;6,4375;7;0;0;7;,6993;9,2907;2,8532;28,56;30;10,22
20635;MAS MACARRAO BOM GOSTO SEMOLA 400G;1;14;3,59;3,59;2,3699;0;0;0;0;,1659;0;0;0;0;2,2126;7;0;0;7;,2513;3,3387;1,1261;31,37;32;3,63
20636;MASSA MODELAR LEOELEO C 12;1;14;5,49;5,49;2,39;0;0;0;0;0;0;0;0;0;2,39;17;1,65;7,6;26,25;1,4411;4,0489;1,6589;30,22;37;6,5
20637;MASSA MODELAR LEOELEO C 6 4357;1;7;3,99;3,99;1,55;0;0;0;0;0;0;0;0;0;1,55;17;1,65;7,6;26,25;1,0474;2,9426;1,3926;34,9;37;4,22
20638;MASSA C OVOS GERMANI 500G NHOQUE;1;14;5,49;5,49;3,75;0;0;0;0;,2625;0;0;0;0;3,4892;7;0;0;7;,3843;5,1057;1,6165;29,44;28;5,37
20640;MAS NINHO BOM GOSTO SEMOLA 500G;1;14;4,19;4,19;2,7298;0;0;0;0;,1907;0;0;0;0;2,5463;7;0;0;7;,2933;3,8967;1,3504;32,23;32;4,17
20642;MAS NINHO MOSMANN INT C QUINOA 400G;1;7;9,49;9,49;6,25;0;0;0;0;,3409;0;0;0;0;6,0521;7;0;0;7;,6643;8,8257;2,7736;29,23;32;9,92
20647;MASSA C OVOS GERMANI 500G PAD NOSSO;1;10;5,49;5,49;3,7483;0;0;0;0;,2624;0;0;0;0;3,4846;7;0;0;7;,3843;5,1057;1,6211;29,53;28;5,36
20650;MASSA C OVOS DOMELLY 500G PARAFUSO;1;10;4,29;4,29;2,9827;0;0;0;0;,2088;0;0;0;0;2,8207;7;0;0;7;,3003;3,9897;1,169;27,25;28;4,34
20651;MASSA DOMELLY SEMOLA 1KG PARAF;1;9;7,59;7,59;5,96;0;0;0;0;,4172;0;0;0;0;5,6891;7;0;0;7;,5313;7,0587;1,3696;18,04;20;7,79
20652;MASSA GERMANI C VEG 500G PARAF;1;6;6,59;6,59;4,4995;0;0;0;0;,315;0;0;0;0;4,1923;7;0;0;7;,4613;6,1287;1,9364;29,38;30;6,65
20653;MAS PARAF ISABELA SEMOLA 400G;1;14;3,59;3,59;2,367;0;0;0;0;,163;0;0;0;0;2,21;7;0;0;7;,2513;3,3387;1,1287;31,44;32;3,62
20654;MAS PARAF MOSMANN INT GRAO BICO 300G;1;8;14,89;14,89;9,78;0;0;0;0;,6845;0;0;0;0;9,3524;7;0;0;7;1,0423;13,8477;4,4953;30,19;32;15,33
20655;MAS PARAF MOSMANN INT S G C WH 300G;1;10;14,89;14,89;9,78;0;0;0;0;,6831;0;0;0;0;9,456;7;0;0;7;1,0423;13,8477;4,3917;29,49;32;15,5
20656;MAS PARAF NINFA C OVOS 500G;1;0;4,2;4,2;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;,294;3,906;3,906;93;32;0
20657;MAS PARAF ORQUIDEA FUR MOL C OVOS 400G;1;14;4,89;4,89;3,4508;0;0;0;0;,2416;0;0;0;0;3,2877;7;0;0;7;,3423;4,5477;1,26;25,77;28;5,06
20660;MAS PARAF PARATI SEMOLA 1K;1;9;9,99;9,99;7,789;0;0;0;0;,5453;0;0;0;0;7,3386;7;0;0;7;,6993;9,2907;1,9521;19,54;20;10,05
20661;MAS PARAF PARATI SEMOLA 400G;1;9;4,49;4,49;3,0709;0;0;0;0;,2143;0;0;0;0;2,9291;7;0;0;7;,3143;4,1757;1,2466;27,76;28;4,51
20664;MASSA SEMOLA GERMANI 1KG PARAF;1;14;7,49;7,49;5,634;0;0;0;0;,3943;0;0;0;0;5,2883;7;0;0;7;,5243;6,9657;1,6774;22,4;20;7,24
20665;MASSA SEMOLA GERMANI 500G PARAF;1;14;3,99;3,99;2,7448;0;0;0;0;,192;0;0;0;0;2,5343;7;0;0;7;,2793;3,7107;1,1764;29,48;32;4,15
20666;MASSA PASTEL DITALIA COLONIAL 900G;1;12;13,59;13,59;8,99;0;0;0;0;1,079;0;0;0;0;7,9009;12;0;0;12;1,6308;11,9592;4,0583;29,86;30;13,62
20667;MAS PASTEL DITALIA COLONIAL 400G DLC;1;12;6,99;6,99;4,7;0;0;0;0;,564;0;0;0;0;4,0157;12;0;0;12;,8388;6,1512;2,1355;30,55;30;6,92
20668;MASSA PASTEL DITALIA DG 500G;1;14;7,59;7,59;4,99;0;0;0;0;,5988;0;0;0;0;4,3666;12;0;0;12;,9108;6,6792;2,3126;30,47;30;7,53
20669;MASSA PASTEL DITALIA DL 500G;1;14;7,59;7,59;4,99;0;0;0;0;,5989;0;0;0;0;4,3074;12;0;0;12;,9108;6,6792;2,3718;31,25;30;7,43
20670;MAS PASTEL DITALIA DM 200G;1;10;5,49;5,49;3,6;0;0;0;0;,432;0;0;0;0;3,1505;12;0;0;12;,6588;4,8312;1,6807;30,61;30;5,43
20671;MAS PASTEL DITALIA DP 200G;1;14;5,49;5,49;3,6;0;0;0;0;,432;0;0;0;0;3,1683;12;0;0;12;,6588;4,8312;1,6629;30,29;30;5,46
20672;MAS PASTEL NONANELLA DL 400G;1;14;6,39;6,39;4,15;0;0;0;0;,498;0;0;0;0;3,5369;12;0;0;12;,7668;5,6232;2,0863;32,65;30;6,1
20673;MASSA PASTEL ROMENA DGB 500G;1;13;7,99;7,99;5,85;0;0;0;0;,7021;0;0;0;0;4,7948;12;0;0;12;,9588;7,0312;2,2364;27,99;30;8,27
20676;MAS PENNE BOM GOSTO SEMOLA 400G;1;14;3,59;3,59;2,3694;0;0;0;0;,1658;0;0;0;0;2,2096;7;0;0;7;,2513;3,3387;1,1291;31,45;32;3,62
20678;MASSA C OVOS DOMELLY 500G PENNE;1;9;4,29;4,29;2,98;0;0;0;0;,2086;0;0;0;0;2,8067;7;0;0;7;,3003;3,9897;1,183;27,58;28;4,32
20679;MASSA GERMANI C VEG 500G PENNE;1;14;6,59;6,59;4,4986;0;0;0;0;,3149;0;0;0;0;4,1888;7;0;0;7;,4613;6,1287;1,9399;29,44;30;6,65
20680;MAS PENNE MOSMANN INT C CHIA 400G;1;8;9,49;9,49;6,25;0;0;0;0;,4375;0;0;0;0;5,8461;7;0;0;7;,6643;8,8257;2,9796;31,4;32;9,58
20681;MASSA PENNE RIGATE BARILLA 500G;1;7;19,99;19,99;13,95;0;0;0;0;,9433;0;0;0;0;13,375;7;0;0;7;1,3993;18,5907;5,2157;26,09;30;21,23
20683;MASSA SEMOLA GERMANI 500G PENNE;1;14;3,99;3,99;2,75;0;0;0;0;,1925;0;0;0;0;2,5683;7;0;0;7;,2793;3,7107;1,1424;28,63;32;4,21
20686;MAS PIZZA ITALIANY 150G;1;13;6,99;6,99;4,1;0;0;0;0;,492;,0597;,2743;0;0;3,3;12;1,65;7,6;21,25;1,4854;5,5046;2,2046;31,54;30;6,77
20687;MAS PIZZA ITALIANY BROTINHO 240G;1;9;8,89;8,89;5,4;0;0;0;0;,648;,0785;,361;0;0;4,3004;12;1,65;7,6;21,25;1,8891;7,0009;2,7005;30,38;30;8,82
20689;MASSA PIZZA ROMENA 150G PZ;1;13;6,49;6,49;3,89;0;0;0;0;,467;,0565;,2603;0;0;3,1045;12;1,65;7,6;21,25;1,3791;5,1109;2,0064;30,91;30;6,37
20690;MAS PIZZA ROMENA FAMILIA 250PF;1;13;9,29;9,29;5,65;0;0;0;0;,6783;,082;,3783;0;0;4,5221;12;1,65;7,6;21,25;1,9741;7,3159;2,7938;30,07;30;9,28
20691;MAS PIZZA ROMENA INTEGRAL 150G;1;7;6,39;6,39;3,89;0;0;0;0;,467;,0564;,26;0;0;3,1683;12;1,65;7,6;21,25;1,3579;5,0321;1,8638;29,17;30;6,5
