DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;QUANTIDADE_DISPONIVEL;QTD_PEND_PEDCOMPRA;QTD_VENDIDA_30D;QUANTIDADE_ESTOQUE_MINIMO;QUANTIDADE_ESTOQUE_MAXIMO
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17109;DES SANIT PATO GEL ADES 38G MARINE MP;Ativo;24;24;67;0;3;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17111;DES SANIT PATO GEL ADES C 6 AP BLUE;Ativo;12;12;16;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17112;DES SANIT PATO GEL ADES C 6 FLORES;Ativo;12;12;1;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17113;DES SANIT PATO GEL ADES C 6 FRU;Ativo;12;12;3;0;6;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17114;DES SANIT PATO GEL ADES C 6 RF BLUE;Ativo;12;12;17;0;0;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17110;DES SANIT PATO GEL ADES C/2 FRU;Ativo;1;1;14;0;2;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9271;DES SANIT PATO GEL ADES PROM RF 38G CITRUS;Ativo;24;24;23;0;2;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9272;DES SANIT PATO GEL ADES PROM RF 38G LAVANDA;Ativo;24;24;8;0;2;7;10
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17116;DES SANIT PATO PASTILHA C 3 FLORES;Ativo;24;24;39;0;1;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17117;DES SANIT PATO PASTILHA C 3 FRU;Ativo;24;24;27;0;2;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17118;DES SANIT PATO PASTILHA C 3 TROPICAL 20%;Ativo;24;24;22;0;3;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17123;DES SANIT SANILUX C 3 30G;Ativo;1;1;37;24;2;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17121;DES SANIT SANILUX C 3 30G LAVANDA;Ativo;1;1;24;24;1;24;48
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17122;DES SANIT SANILUX C 3 30G MARINE;Ativo;1;1;24;0;0;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17142;DESCOLORANTE CARE LISS 20G CAMOMILA;Ativo;1;1;2;0;0;72;96
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9276;DESENG AQUAFAST COZINHA 500ML LIMAO;Ativo;12;12;12;12;2;12;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5413;DESENG CIF 450ML DOYP;Ativo;15;15;0;15;0;11;26
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5415;DESENG CIF 500ML GATILHO 35 DESC;Ativo;12;12;0;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5416;DESENG CIF 500ML GATILHO ULT RAP;Ativo;12;12;0;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;35166;DESENG CIF RF 450ML DERRETE GORD;Ativo;15;15;0;0;3;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5419;DESENG GIRANDO SOL 500ML SQUEEZE COZINHA;Ativo;12;12;20;0;18;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9278;DESENG UAU COZINHA SQ 500ML;Ativo;24;24;47;0;9;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5423;DESENG VEJA COZ 500ML AP 30PCT DESC LAVANDA;Ativo;12;12;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5424;DESENG VEJA COZ 500ML AP 30PCT DESC LIMAO;Ativo;12;12;0;12;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5420;DESENG VEJA REF 400ML LIMAO;Ativo;12;12;2;0;1;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5426;DESENG VEJA SQZ LV500PG400ML LAVANDA;Ativo;24;24;39;0;7;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5427;DESENG VEJA SQZ LV500PG400ML LIMAO;Ativo;24;24;29;0;5;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17148;DESENGR CHEMICOLOR ORANGE 250ML;Ativo;12;12;-2;48;3;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9277;DESENGRAXANTE JIMO AEROSOL 400ML;Ativo;1;12;0;0;0;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17156;DESINF APYCE 2L JASMIM;Ativo;6;6;-22;30;67;24;30
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17157;DESINF APYCE 2L LAVANDA;Ativo;6;6;30;30;24;24;30
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17158;DESINF APYCE 2L PINHO;Ativo;6;6;19;36;78;24;30
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9279;DESINF AQUAFAST 1L CAMPOS LAVANDA;Ativo;12;12;2;24;21;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9280;DESINF AQUAFAST 1L PAIXAO;Ativo;12;12;9;12;26;18;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17160;DESINF AQUAFAST 2L CHA BRANCO;Ativo;6;6;25;0;9;18;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17162;DESINF AQUAFAST 2L FLORIDO;Ativo;6;6;103;0;12;24;30
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;37423;DESINF AQUAFAST 2L HARMONIA NAT;Ativo;6;6;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17163;DESINF AQUAFAST 2L MARINE;Ativo;6;6;58;0;23;18;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17164;DESINF AQUAFAST 5L MARINE;Ativo;4;4;7;8;2;12;16
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5434;DESINF AQUAFAST HARMONIA 2L LAVANDA;Ativo;6;6;4;24;32;24;30
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5432;DESINF AQUAFAST HARMONIA 2L PAIXAO;Ativo;6;6;4;18;17;18;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5431;DESINF AQUAFAST HARMONIA 5L LAVANDA;Ativo;4;4;19;0;8;18;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5433;DESINF AQUAFAST HARMONIA 5L PAIXAO;Ativo;4;4;-2;12;10;10;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;37430;DESINF AQUAFAST HARMONIA NAT 2L;Ativo;6;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;37773;DESINF CIF BORRIF EXTERM LIMO 500ML;Ativo;12;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17169;DESINF GIRANDO SOL 2L EUCALIPTO;Ativo;6;6;15;0;6;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9281;DESINF GIRANDO SOL 2L JASMIM;Ativo;6;6;10;0;3;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5435;DESINF GIRANDO SOL 2L LAVANDA;Ativo;6;6;27;0;13;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5436;DESINF GIRANDO SOL 2L LIMAO;Ativo;6;6;25;0;16;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5437;DESINF GIRANDO SOL 2L PINHO;Ativo;6;6;5;6;21;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5438;DESINF GIRANDO SOL 2L TALCO;Ativo;6;6;29;0;13;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5439;DESINF GIRANDO SOL 500ML EUCALIPTO;Ativo;12;12;3;24;21;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5440;DESINF GIRANDO SOL 500ML JASMIM;Ativo;12;12;11;0;13;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5441;DESINF GIRANDO SOL 500ML LAVANDA;Ativo;12;12;10;0;40;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5442;DESINF GIRANDO SOL 500ML LIMAO;Ativo;12;12;8;0;10;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5443;DESINF GIRANDO SOL 500ML PINHO;Ativo;12;12;1;24;24;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5444;DESINF GIRANDO SOL 500ML TALCO;Ativo;12;12;10;12;14;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;36203;DESINF GIRANDO SOL 5L LAVANDA;Ativo;4;4;24;0;7;8;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17170;DESINF GIRANDO SOL 5L TRAD PINHO;Ativo;4;4;12;0;1;8;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17171;DESINF GIRANDO SOL 5L TRAD TCO;Ativo;4;4;17;0;5;8;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17173;DESINF GOTA LIMPA 2L FLORAL;Ativo;6;6;7;6;42;10;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17175;DESINF GOTA LIMPA 2L LAVANDA;Ativo;6;6;2;18;34;16;18
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17176;DESINF GOTA LIMPA 2L LIMAO;Ativo;6;6;1;12;0;10;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17177;DESINF GOTA LIMPA 2L PINHO;Ativo;6;6;1;18;0;12;18
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17178;DESINF GOTA LIMPA 500ML EUCALIPTO;Ativo;12;12;19;0;14;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17179;DESINF GOTA LIMPA 500ML FLORAL;Ativo;12;12;-2;24;45;18;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17181;DESINF GOTA LIMPA 500ML LAVANDA;Ativo;12;12;-23;24;48;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17182;DESINF GOTA LIMPA 500ML LIMAO;Ativo;12;12;15;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17183;DESINF GOTA LIMPA 500ML PINHO;Ativo;12;12;0;24;12;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17184;DESINF GOTA LIMPA 500ML TALCO;Ativo;12;12;4;12;15;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17185;DESINF GOTA LIMPA 5L EUCALIPTO;Ativo;4;4;11;0;10;10;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17186;DESINF GOTA LIMPA 5L LAVANDA;Ativo;4;4;13;0;34;10;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17187;DESINF GOTA LIMPA 5L PINHO;Ativo;4;4;20;0;5;12;16
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17188;DESINF HARPIC 200ML CLORO FORTE;Ativo;12;12;9;0;2;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5445;DESINF HARPIC 500ML CLORO FORTE;Ativo;12;12;9;0;1;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17189;DESINF HARPIC LIQ 500ML LAVANDA;Ativo;12;12;59;0;0;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17190;DESINF IMPERIAL 5L LAVANDA;Ativo;4;4;6;4;12;8;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17191;DESINF IMPERIAL 5L PINHO;Ativo;4;4;12;0;0;8;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5447;DESINF LIQ HARPIC 500ML POWER PLUS;Ativo;12;12;11;0;1;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5448;DESINF LYSOFORM 1L CITRUS;Ativo;12;12;15;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5449;DESINF LYSOFORM 1L LAVANDA;Ativo;12;12;19;0;1;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5450;DESINF LYSOFORM 1L ORIGINAL;Ativo;12;12;57;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5451;DESINF LYSOFORM 1L SUAVE;Ativo;12;12;24;0;0;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5452;DESINF LYSOFORM 2L ORIGINAL;Ativo;8;8;11;0;1;6;14
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5455;DESINF LYSOFORM 360ML ORIGINAL;Ativo;12;12;15;0;0;10;18
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5456;DESINF LYSOFORM 500ML AP ORIGINAL;Ativo;12;12;0;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5458;DESINF LYSOFORM 500ML ORIGINAL;Ativo;24;24;39;0;0;24;48
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5459;DESINF LYSOFORM 500ML SUAVE;Ativo;24;24;30;0;0;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9092;DESINF PATO CLORO GEL ESPUMA 500ML MARINE;Ativo;12;12;23;0;0;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17197;DESINF PATO GERMINEX 750ML FLOR;Ativo;12;12;22;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17198;DESINF PATO GERMINEX 750ML FRU;Ativo;12;12;36;0;4;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17200;DESINF PATO GERMINEX 750ML MARINE PROMO;Ativo;12;12;18;0;1;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17201;DESINF PINHO SOL 1 75L LAVANDA;Ativo;6;6;11;0;2;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17203;DESINF PINHO SOL 1 75L LIMAO;Ativo;6;6;16;0;2;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17204;DESINF PINHO SOL 1 75L ORIG;Ativo;6;6;10;0;9;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;33459;DESINF PINHO SOL 1L FLORAL;Ativo;12;12;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5470;DESINF PINHO SOL 1L LAVANDA;Ativo;12;12;12;0;9;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5471;DESINF PINHO SOL 1L LIMAO;Ativo;12;12;0;24;0;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5472;DESINF PINHO SOL 1L TRAD;Ativo;12;12;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5475;DESINF PINHO SOL 500ML CITRUS LIMAO;Ativo;12;12;23;0;3;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5474;DESINF PINHO SOL 500ML LAVANDA;Ativo;12;12;9;12;11;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5476;DESINF PINHO SOL 500ML PINHO;Ativo;12;12;0;24;26;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5477;DESINF PINHO SOL 900ML ORIGINAL;Ativo;12;12;0;0;0;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5478;DESINF PINHO SOL L500 P450ML CITRUS LAVANDA;Ativo;12;12;3;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5479;DESINF PINHO SOL L500 P450ML ORIGINAL;Ativo;12;12;30;0;0;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17212;DESINF SANOL 2L CITRONELA;Ativo;6;6;0;0;0;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17213;DESINF SANOL 2L FLORAL;Ativo;6;6;-7;0;0;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17214;DESINF SANOL 2L LAVANDA;Ativo;6;6;0;0;2;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17215;DESINF SANOL 2L ORIG;Ativo;6;6;0;0;0;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17220;DESINF VEJA POWER ACTION 500ML PINHO;Ativo;24;24;22;0;3;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5484;DESINF VIM 700ML CLORO GEL ADITIV FLORAL;Ativo;12;12;0;0;0;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5485;DESINF VIM 700ML CLORO GEL ADITIV LAVANDA;Ativo;12;12;41;0;8;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5486;DESINF VIM 700ML CLORO GEL ADITIV ORIGINAL;Ativo;12;12;12;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5487;DESINF YPE 2L BAK EUCALIPTO;Ativo;6;6;0;12;0;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5488;DESINF YPE 2L BAK FLORAL;Ativo;6;6;2;12;12;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5489;DESINF YPE 2L BAK LAVANDA;Ativo;6;6;8;0;28;6;18
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5491;DESINF YPE 500ML BAK LAVANDA;Ativo;12;12;26;0;26;12;36
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5492;DESINF YPE 500ML PINHO TRADICAO;Ativo;12;12;20;0;28;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5493;DESINF YPE 520G CLORO GEL TIRA LIMO;Ativo;12;12;13;0;7;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9290;DESINF YPE BAK 1L EUCALIPTO;Ativo;12;12;-12;24;27;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9291;DESINF YPE BAK 1L FLORAL;Ativo;12;12;0;24;12;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9292;DESINF YPE BAK 1L LAVANDA;Ativo;12;12;0;24;0;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9287;DESINF YPE BAK 500ML EUCALIPTO BAK;Ativo;12;12;13;0;11;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9288;DESINF YPE BAK 500ML FLORAL BAK;Ativo;12;12;8;12;25;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;9293;DESINF YPE BAK 500ML TURQUESA;Ativo;12;12;20;0;16;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17159;DESINFETANTE AQUAFAST 1L MARINE;Ativo;12;12;0;24;3;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;37431;DESINFETANTE EUCALIPITO 5L;Ativo;3;3;0;0;0;10;14
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;37432;DESINFETANTE LAVANDA 5L;Ativo;3;3;0;0;0;10;14
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17192;DESINFETANTE LYSOFORM 500ML LAVANDA;Ativo;24;24;22;0;2;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;33374;DESO AERO AXE 200ML APO VET E MANDA;Ativo;12;12;4;36;68;24;36
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;33373;DESO AERO AXE 200ML BLACK ALE E CED;Ativo;12;12;159;12;82;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17228;DESOD AERO ABOVE 150 ML MEN CARBON;Ativo;24;24;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17226;DESOD AERO ABOVE 150ML CREAM WOMEN 72H;Ativo;24;24;0;0;0;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5499;DESOD AERO ABOVE 150ML MEN SPORT ENERG;Ativo;24;24;-10;48;25;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5500;DESOD AERO ABOVE 150ML SEM PERFUME;Ativo;24;24;1;48;15;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5502;DESOD AERO ABOVE 150ML WOMEN CANDY;Ativo;24;24;-15;96;15;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17236;DESOD AERO ABOVE 150ML WOMEN DOLCE VIT;Ativo;24;24;0;0;37;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5503;DESOD AERO ABOVE 150ML WOMEN FRESH;Ativo;24;24;-3;48;3;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17238;DESOD AERO ABOVE 150ML WOMEN LADY;Ativo;24;24;-2;48;17;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5504;DESOD AERO ABOVE 150ML WOMEN SPORT ENE;Ativo;24;24;-5;48;5;24;48
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;34372;DESOD AERO ABOVE 250ML MAX FLASH;Ativo;12;12;3;120;36;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;34370;DESOD AERO ABOVE 250ML MAX HURRICANE;Ativo;12;12;3;0;91;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;34371;DESOD AERO ABOVE 250ML MAX SAVAGE;Ativo;12;12;1;48;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17242;DESOD AERO ABOVE 250ML MAXX CANDY PROM;Ativo;12;12;-6;240;43;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17243;DESOD AERO ABOVE 250ML MAXX ELEMENT PR;Ativo;12;12;-2;120;37;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17244;DESOD AERO ABOVE 250ML MAXX ENERGY PR;Ativo;12;12;0;0;0;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17245;DESOD AERO ABOVE 250ML MAXX SPORT PROM;Ativo;12;12;1;0;84;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17246;DESOD AERO ABOVE 250ML WOMEN DOLCE VIT;Ativo;12;12;1;0;52;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5496;DESOD AERO ABOVE EXTR 72H 150ML BLACK;Ativo;24;24;-5;48;5;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5497;DESOD AERO ABOVE EXTR 72H 150ML INVISIBLE;Ativo;24;24;3;48;7;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17227;DESOD AERO ABOVE EXTR 72H 150ML MOVEMENT;Ativo;24;24;1;48;22;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5501;DESOD AERO ABOVE EXTR 72H 150ML SPORT;Ativo;24;24;-25;48;7;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17224;DESOD AERO ABOVE EXTREME 72H 200ML BLACK;Ativo;12;12;-12;48;1;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;37727;DESOD AERO ABOVE MAXX CREAM 250ML;Ativo;12;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;37726;DESOD AERO ABOVE MAXX EXTREME 250ML;Ativo;12;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5505;DESOD AERO AXE 150ML/96G BLACK;Ativo;1;12;-12;0;1;12;36
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5509;DESOD AERO AXE 152ML 90G MARINE;Ativo;12;12;78;0;54;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5510;DESOD AERO AXE 152ML 90G MUSK;Ativo;12;12;16;12;44;24;36
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5494;DESOD AERO AXE 152ML 90G URBAN 48H;Ativo;12;12;3;0;24;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5513;DESOD AERO AXE BS 150ML 96G DARK TEMPTATION;Ativo;12;12;1;0;59;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5512;DESOD AERO AXE BS 150ML APOLLO;Ativo;1;12;2;0;0;36;48
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5514;DESOD AERO BOM AR 360ML ALEGRIA;Ativo;12;12;17;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5515;DESOD AERO BOM AR 360ML FLOR ALGODAO;Ativo;12;12;22;0;1;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5516;DESOD AERO BOM AR 360ML JASMIM PEONIA;Ativo;12;12;33;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5517;DESOD AERO BOM AR 360ML LAVANDA ECONO;Ativo;12;12;35;0;11;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5518;DESOD AERO BOM AR 360ML LIMAO SICILIANO;Ativo;12;12;20;0;1;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5519;DESOD AERO BOM AR 360ML TALCO ECONO;Ativo;12;12;35;0;3;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17248;DESOD AERO BOZZANO 200ML ANTI DRY;Ativo;1;12;4;12;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;17249;DESOD AERO BOZZANO 200ML EXTREME SPORT;Ativo;1;12;1;12;15;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5521;DESOD AERO BOZZANO 90G ANTIBAC FRESH;Ativo;12;12;12;0;3;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5522;DESOD AERO BOZZANO 90G DRY;Ativo;12;12;1;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5524;DESOD AERO BOZZANO 90G EXTREME;Ativo;12;12;12;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5525;DESOD AERO BOZZANO 90G INVISIBLE;Ativo;12;12;0;0;23;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5526;DESOD AERO BOZZANO 90G POWER PROTECT;Ativo;12;12;7;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5531;DESOD AERO DOVE 87G 150ML AMORA;Ativo;12;12;6;12;2;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5532;DESOD AERO DOVE 87G 150ML BEAUTY FINISH;Ativo;12;12;15;0;2;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5534;DESOD AERO DOVE 89G 150ML CUIDADO TTL;Ativo;12;12;16;0;9;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5535;DESOD AERO DOVE 89G 150ML INVIS FRESH MEN;Ativo;12;12;26;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5536;DESOD AERO DOVE 89G 150ML INVISIBLE DRY;Ativo;12;12;5;0;12;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5537;DESOD AERO DOVE 89G 150ML INVISIBLE MEN;Ativo;12;12;18;0;4;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5538;DESOD AERO DOVE 89G 150ML ORIGINAL;Ativo;12;12;7;12;9;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5539;DESOD AERO DOVE 89G 150ML ROMA E VERBENA;Ativo;12;12;21;0;5;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;2;5540;DESOD AERO DOVE 89G 150ML S/PERFUME;Ativo;12;12;21;0;1;10;22
