SEQTITULO;NROEMPRESAMAE;CODESPECIE;TIPOESPECIE;NROBANCO;SEQAGENCIA;SEQDEPOSITARIO;NROEMPRESA;SEQGERENTE;SEQVENDEDOR;SEQPESSOA;VERSAOPESSOA;OBRIGDIREITO;NROTITULO;SERIETITULO;NROPARCELA;QTDPARCELA;NRODOCUMENTO;SERIEDOC;ORIGEMDOC;VLRORIGINAL;VLRNOMINAL;VLRPAGO;VLRTARIFA;VLRJUROMORA;PERJUROMORA;PERMULTA;VLRMULTA;DTAVENCIMENTO;TIPOVENCORIGINAL;DTAPROGRAMADA;DTAEMISSAO;DTAINCLUSAO;DTAQUITACAO;DTAMOVIMENTO;QTDCOBRANCA;PROVENIENCIA;ORDENACARGA;NROCARGA;DTACARGA;ACERTADACARGA;ABERTOQUITADO;SITUACAO;SITJURIDICA;OBSERVACAO;GEROUOCRATRASO;GEROUAGENDACOBR;VLRJUROSNEGOC;VLRMULTANEGOC;GERADOSCI;VLRDESCCOMERCIAL;DTAALTERACAO;USUALTERACAO;SEQPESSOANOTA;VERSAOPESSOANOTA;PAGCHEQUEVINC;LOTEPAGTO;PERCADMINISTRACAO;VLRADMINISTRACAO;IMPRIMIUFATURA;IMPRIMIUDUPLICATA;GERADOSCICANCEL;GEROUSERASA;IMPRIMIUBOLETO;LINKERP;NROALTDEPOSITARIO;SEQMOTORISTA;DTAVALNEGOCIACAO;USUNEGOCIACAO;DTANEGOCIACAO;DTAPROMESSANEGOC;USUCOBRANCA;APPORIGEM;GERADOPFIN;EXCLUIDOPFIN;GERANEGSCI;NROAUTELETRONICA;SEQGERACAOSCI;QTDCUPONS;TAXACUPOM;SEQTALAO;ULTSEQMODCARTCOBR;ULTIMAORDEMCARCOBR;DTABASECOBRANCA;DTAGERADOPEFIN;DTAEXCLUIDOPEFIN;DTAVENCIMENTOORIG;MOTIVOALTVENCTOORIG;NROGIFTCARD;NUMERONFSE;INDCONTROLASALDO;NRONSU;SEQEXPFLUXOCAIXA;SEQMOTIVOSUSPLIB;SUSPLIB;DTAALTERACAOSUSPLIB;USUALTERACAOSUSPLIB;IDSESSION;GERAESOCIAL;VLRTARCONVENIO;SEQIDENTIFICADOR;DTAHORAULTENVIOEMAIL;NROPROCIMPORTACAO;SERIENFSE
662299;3;DUPP;T;900;1;2;20;;;2495;0;O;73;IMP;1;1;73;920;INTE;250;250;0;0;0;0;0;0;2025-04-08-00.00.00.000000;P;2025-04-08-00.00.00.000000;2025-04-06-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;2495;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662308;3;DUPP;T;900;1;2;20;;;2257;0;O;953263;IMP;1;1;953263;231;INTE;250;250;0;0;0;0;0;0;2025-09-22-00.00.00.000000;P;2025-09-22-00.00.00.000000;2025-08-14-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;2257;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662329;3;DUPP;T;900;1;2;20;;;2821;0;O;65827;IMP;1;1;65827;1;INTE;250;250;0;0;0;0;0;0;2025-11-13-00.00.00.000000;P;2025-11-13-00.00.00.000000;2025-10-31-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;2821;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662338;3;DUPP;T;900;1;2;3;;;9648;0;O;4424;IMP;1;1;4424;2;INTE;250,6;250,6;0;0;0;0;0;0;2026-01-23-00.00.00.000000;P;2026-01-23-00.00.00.000000;2025-12-26-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;9648;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662344;3;DUPP;T;900;1;2;20;;;9531;0;O;3967;IMP;1;1;3967;3;INTE;252;252;0;0;0;0;0;0;2026-02-04-00.00.00.000000;P;2026-02-04-00.00.00.000000;2025-12-21-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;9531;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662359;3;DUPP;T;900;1;2;1;;;9694;0;O;331274;IMP;1;1;331274;1;INTE;254,4;254,4;254,4;0;0;0;0;0;2026-02-11-00.00.00.000000;P;2026-02-11-00.00.00.000000;2026-01-14-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-11-00.00.00.000000;2026-01-31-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;9694;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3988;;;;;;;;;;;
662389;3;DUPP;T;900;1;2;20;;;15484;0;O;100757;IMP;1;1;100757;1;INTE;260;260;0;0;0;0;0;0;2025-07-11-00.00.00.000000;P;2025-07-11-00.00.00.000000;2025-07-01-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15484;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662395;3;DUPP;T;900;1;2;20;;;15484;0;O;107237;IMP;1;1;107237;1;INTE;260;260;0;0;0;0;0;0;2025-12-12-00.00.00.000000;P;2025-12-12-00.00.00.000000;2025-12-09-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15484;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662401;3;DUPP;T;900;1;2;5;;;9608;0;O;131315;IMP;1;1;131315;1;INTE;261;261;0;0;0;0;0;0;2026-02-10-00.00.00.000000;P;2026-02-10-00.00.00.000000;2026-01-03-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;9608;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662404;3;DUPP;T;900;1;2;6;;;7571;0;O;2969;IMP;1;1;2969;1;INTE;261,1;261,1;0;0;0;0;0;0;2026-02-18-00.00.00.000000;P;2026-02-18-00.00.00.000000;2026-01-21-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;7571;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662407;3;DUPP;T;900;1;2;13;;;16165;0;O;46366;IMP;1;1;46366;2;INTE;261,44;261,44;0;0;0;0;0;0;2026-01-12-00.00.00.000000;P;2026-01-12-00.00.00.000000;2025-12-12-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;16165;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662422;3;DUPP;T;900;1;2;4;;;12191;0;O;8405;IMP;1;1;8405;0;INTE;266,83;266,83;0;0;0;0;0;0;2026-02-05-00.00.00.000000;P;2026-02-05-00.00.00.000000;2026-01-15-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;12191;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662425;3;DUPP;T;900;1;2;8;;;9608;0;O;131415;IMP;1;1;131415;1;INTE;267;267;0;0;0;0;0;0;2026-02-10-00.00.00.000000;P;2026-02-10-00.00.00.000000;2026-01-10-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;9608;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662449;3;DUPP;T;900;1;2;20;;;2821;0;O;66555;IMP;1;1;66555;1;INTE;270;270;0;0;0;0;0;0;2025-12-02-00.00.00.000000;P;2025-12-02-00.00.00.000000;2025-11-24-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;2821;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662461;3;DUPP;T;900;1;2;12;;;12167;0;O;6294513;IMP;1;1;6294513;1;INTE;271,84;271,84;0;0;0;0;0;0;2026-02-14-00.00.00.000000;P;2026-02-18-00.00.00.000000;2026-01-24-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;12167;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5356;;;;;;;;;;;
662470;3;DUPP;T;900;1;2;20;;;8094;0;O;29237;IMP;1;1;29237;3;INTE;275;275;0;0;0;0;0;0;2026-01-02-00.00.00.000000;P;2026-01-02-00.00.00.000000;2025-12-18-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;8094;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662473;3;DUPP;T;900;1;2;20;;;8094;0;O;29238;IMP;1;1;29238;3;INTE;275;275;0;0;0;0;0;0;2026-01-02-00.00.00.000000;P;2026-01-02-00.00.00.000000;2025-12-18-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;8094;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662476;3;DUPP;T;900;1;2;20;;;13845;0;O;168374;IMP;1;1;168374;0;INTE;275;275;0;0;0;0;0;0;2026-01-11-00.00.00.000000;P;2026-01-12-00.00.00.000000;2025-12-11-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;13845;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662485;3;DUPP;T;900;1;2;18;;;9608;0;O;131319;IMP;1;1;131319;1;INTE;276;276;0;0;0;0;0;0;2026-02-10-00.00.00.000000;P;2026-02-10-00.00.00.000000;2026-01-03-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;9608;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662488;3;DUPP;T;900;1;2;8;;;9608;0;O;131623;IMP;1;1;131623;1;INTE;276;276;0;0;0;0;0;0;2026-02-10-00.00.00.000000;P;2026-02-10-00.00.00.000000;2026-01-17-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;9608;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662491;3;DUPP;T;900;1;2;15;;;4419;0;O;1093218;IMP;1;1;1093218;0;INTE;277,96;277,96;0;0;0;0;0;0;2025-03-13-00.00.00.000000;P;2025-03-13-00.00.00.000000;2025-01-04-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;4419;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662497;3;DUPP;T;900;1;2;20;;;2495;0;O;65;IMP;1;1;65;920;INTE;280;280;0;0;0;0;0;0;2025-03-24-00.00.00.000000;P;2025-03-24-00.00.00.000000;2025-03-23-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;2495;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662500;3;DUPP;T;900;1;2;20;;;15484;0;O;99986;IMP;1;1;99986;1;INTE;280;280;0;0;0;0;0;0;2025-06-12-00.00.00.000000;P;2025-06-12-00.00.00.000000;2025-06-11-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15484;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662503;3;DUPP;T;900;1;2;20;;;2821;0;O;65710;IMP;1;1;65710;1;INTE;280;280;0;0;0;0;0;0;2025-11-13-00.00.00.000000;P;2025-11-13-00.00.00.000000;2025-10-28-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;2821;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662512;3;DUPP;T;900;1;2;900;;;4987;0;O;64723071;IMP;1;1;64723071;890;INTE;280;280;0;0;0;0;0;0;2026-01-28-00.00.00.000000;P;2026-01-28-00.00.00.000000;2026-01-19-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;4987;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662524;3;DUPP;T;900;1;2;18;;;17023;0;O;9352;IMP;1;1;9352;1;INTE;282;282;0;0;0;0;0;0;2026-02-19-00.00.00.000000;P;2026-02-19-00.00.00.000000;2026-01-22-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;17023;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662536;3;DUPP;T;900;1;2;14;;;9079;0;O;245938;IMP;1;1;245938;4;INTE;282,59;282,59;0;0;0;0;0;0;2026-02-16-00.00.00.000000;P;2026-02-16-00.00.00.000000;2026-01-17-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;9079;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14326;;;;;;;;;;;
662539;3;DUPP;T;900;1;2;8;;;6024;0;O;7015206;IMP;1;1;7015206;0;INTE;282,64;282,64;0;0;0;0;0;0;2026-02-01-00.00.00.000000;P;2026-02-02-00.00.00.000000;2026-01-05-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;6024;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662542;3;DUPP;T;900;1;2;15;;;9638;0;O;669559;IMP;1;1;669559;34;INTE;282,72;282,72;282,72;0;0;0;0;0;2026-02-11-00.00.00.000000;P;2026-02-11-00.00.00.000000;2026-01-23-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-11-00.00.00.000000;2026-01-31-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;9638;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3989;;;;;;;;;;;
662551;3;DUPP;T;900;1;2;18;;;13063;0;O;147832;IMP;2;1;147832;1;INTE;285;285;0;0;0;0;0;0;2026-03-02-00.00.00.000000;P;2026-03-02-00.00.00.000000;2026-01-26-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;13063;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662557;3;DUPP;T;900;1;2;18;;;6075;0;O;68643;IMP;8;1;68643;0;INTE;285,82;285,82;0;0;0;0;0;0;2026-05-10-00.00.00.000000;P;2026-05-11-00.00.00.000000;2025-09-12-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;6075;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662560;3;DUPP;T;900;1;2;18;;;6075;0;O;68643;IMP;5;1;68643;0;INTE;285,83;285,83;0;0;0;0;0;0;2026-02-10-00.00.00.000000;P;2026-02-10-00.00.00.000000;2025-09-12-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;6075;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662563;3;DUPP;T;900;1;2;18;;;6075;0;O;68643;IMP;6;1;68643;0;INTE;285,83;285,83;0;0;0;0;0;0;2026-03-10-00.00.00.000000;P;2026-03-10-00.00.00.000000;2025-09-12-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;6075;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662566;3;DUPP;T;900;1;2;18;;;6075;0;O;68643;IMP;7;1;68643;0;INTE;285,83;285,83;0;0;0;0;0;0;2026-04-10-00.00.00.000000;P;2026-04-10-00.00.00.000000;2025-09-12-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;6075;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662578;3;DUPP;T;900;1;2;12;;;14212;0;O;1148342;IMP;1;1;1148342;1;INTE;287,41;287,41;0;0;0;0;0;0;2026-02-20-00.00.00.000000;P;2026-02-20-00.00.00.000000;2026-01-23-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;14212;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662593;3;DUPP;T;900;1;2;20;;;8094;0;O;29091;IMP;1;1;29091;3;INTE;290;290;0;0;0;0;0;0;2025-12-23-00.00.00.000000;P;2025-12-23-00.00.00.000000;2025-12-08-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;8094;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662596;3;DUPP;T;900;1;2;15;;;10505;0;O;99537;IMP;1;1;99537;1;INTE;290;290;0;0;0;0;0;0;2026-01-12-00.00.00.000000;P;2026-01-12-00.00.00.000000;2025-12-04-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;10505;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662605;3;DUPP;T;900;1;2;14;;;14196;0;O;45671;IMP;1;1;45671;1;INTE;290,34;290,34;290,34;0;0;0;0;0;2026-02-09-00.00.00.000000;P;2026-02-09-00.00.00.000000;2026-01-19-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-09-00.00.00.000000;2026-01-31-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;14196;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2589;;;;;;;;;;;
662629;3;DUPP;T;900;1;2;18;;;16948;0;O;447349;IMP;1;1;447349;1;INTE;293,6;293,6;293,6;0;0;0;0;0;2026-03-20-00.00.00.000000;P;2026-03-20-00.00.00.000000;2026-01-19-00.00.00.000000;2026-02-02-00.00.00.000000;2026-03-20-00.00.00.000000;2026-01-31-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-03-19-15.26.23.000000;INTEGRACAO;16948;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29137;;;;;;;;;;;
662647;3;DUPP;T;900;1;2;20;;;8094;0;O;28767;IMP;1;1;28767;3;INTE;296;296;0;0;0;0;0;0;2025-11-26-00.00.00.000000;P;2025-11-26-00.00.00.000000;2025-11-11-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;8094;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662650;3;DUPP;T;900;1;2;15;;;8147;0;O;185586;IMP;2;1;185586;20;INTE;296,54;296,54;0;0;0;0;0;0;2026-02-24-00.00.00.000000;P;2026-02-24-00.00.00.000000;2025-12-30-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;8147;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662653;3;DUPP;T;900;1;2;15;;;8147;0;O;185586;IMP;3;1;185586;20;INTE;296,54;296,54;0;0;0;0;0;0;2026-03-02-00.00.00.000000;P;2026-03-02-00.00.00.000000;2025-12-30-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;8147;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662680;3;DUPP;T;900;1;2;20;;;2304;0;O;129554;IMP;1;1;129554;213;INTE;300;300;0;0;0;0;0;0;2025-03-14-00.00.00.000000;P;2025-03-14-00.00.00.000000;2024-12-10-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;2304;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662683;3;DUPP;T;900;1;2;15;;;7003;0;O;44114;IMP;1;1;44114;1;INTE;300;300;0;0;0;0;0;0;2025-03-14-00.00.00.000000;P;2025-03-14-00.00.00.000000;2025-02-20-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;7003;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662686;3;DUPP;T;900;1;2;15;;;7003;0;O;44176;IMP;1;1;44176;1;INTE;300;300;0;0;0;0;0;0;2025-03-18-00.00.00.000000;P;2025-03-18-00.00.00.000000;2025-02-25-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;7003;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662689;3;DUPP;T;900;1;2;15;;;7003;0;O;44226;IMP;1;1;44226;57;INTE;300;300;0;0;0;0;0;0;2025-03-20-00.00.00.000000;P;2025-03-20-00.00.00.000000;2025-02-27-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;7003;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662692;3;DUPP;T;900;1;2;15;;;7003;0;O;43660;IMP;1;1;43660;1;INTE;300;300;0;0;0;0;0;0;2025-03-22-00.00.00.000000;P;2025-03-24-00.00.00.000000;2025-01-23-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;7003;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662695;3;DUPP;T;900;1;2;15;;;7003;0;O;43901;IMP;1;1;43901;1;INTE;300;300;0;0;0;0;0;0;2025-03-22-00.00.00.000000;P;2025-03-24-00.00.00.000000;2025-02-07-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;7003;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662698;3;DUPP;T;900;1;2;15;;;7003;0;O;44244;IMP;1;1;44244;1;INTE;300;300;0;0;0;0;0;0;2025-03-22-00.00.00.000000;P;2025-03-24-00.00.00.000000;2025-03-01-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;7003;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
662701;3;DUPP;T;900;1;2;15;;;7003;0;O;44002;IMP;1;1;44002;1;INTE;300;300;0;0;0;0;0;0;2025-03-28-00.00.00.000000;P;2025-03-28-00.00.00.000000;2025-02-13-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;7003;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
