SEQFAMILIA;SEQCATEGORIA;NRODIVISAO;STATUS;INDREPLICACAO;INDGEROUREPLICACAO;DTABASEEXPORTACAO;NROBASEEXPORTACAO;DATAHORAALTERACAO;DATAHORAINTEGRAECOMMERCE;USUARIOALTERACAO;SEQCORRESPONDENCIA;NROBASEEXPORTACAOERP
195;2118;1;A;S;;2024-09-21-10.49.46.000000;1519595;2024-09-21-10.49.46.000000;;LUSENA;;
195;2117;1;A;S;;2024-09-21-10.49.46.000000;1519595;2024-09-21-10.49.46.000000;;LUSENA;;
195;2114;1;A;S;;2024-09-21-10.49.46.000000;1519595;2024-09-21-10.49.46.000000;;LUSENA;;
196;1;1;I;S;;2024-09-21-11.46.16.000000;1520267;2024-09-21-11.46.16.000000;;LUSENA;;
196;2;1;I;S;;2024-09-21-11.46.16.000000;1520267;2024-09-21-11.46.16.000000;;LUSENA;;
196;3;1;A;S;;2024-09-21-11.15.20.000000;1519899;2024-09-21-11.15.20.000000;;LUSENA;;
196;4;1;A;S;;2024-09-21-11.15.20.000000;1519899;2024-09-21-11.15.20.000000;;LUSENA;;
196;5;1;A;S;;2024-09-21-11.15.20.000000;1519899;2024-09-21-11.15.20.000000;;LUSENA;;
196;6;1;A;S;;2024-09-21-11.15.20.000000;1519899;2024-09-21-11.15.20.000000;;LUSENA;;
197;1;1;I;S;;2026-06-11-08.37.48.000000;5482955;2026-06-11-08.37.48.000000;;JORSALDA;;0
197;2;1;I;S;;2026-06-11-08.37.48.000000;5482955;2026-06-11-08.37.48.000000;;JORSALDA;;0
197;3;1;A;S;;2024-09-21-11.16.25.000000;1519912;2024-09-21-11.16.25.000000;;CARIOS;;
197;4;1;A;S;;2024-09-21-11.16.25.000000;1519912;2024-09-21-11.16.25.000000;;CARIOS;;
197;5;1;A;S;;2024-09-21-11.16.25.000000;1519912;2024-09-21-11.16.25.000000;;CARIOS;;
197;6;1;A;S;;2024-09-21-11.16.25.000000;1519912;2024-09-21-11.16.25.000000;;CARIOS;;
198;1;1;I;S;;2025-09-10-09.39.47.000000;4876932;2025-09-10-09.39.47.000000;;IGORNAT;;
198;2;1;I;S;;2025-09-10-09.39.47.000000;4876932;2025-09-10-09.39.47.000000;;IGORNAT;;
198;3;1;A;S;;2024-09-21-11.34.13.000000;1520123;2024-09-21-11.34.13.000000;;CARIOS;;
198;4;1;A;S;;2024-09-21-11.34.13.000000;1520123;2024-09-21-11.34.13.000000;;CARIOS;;
198;5;1;A;S;;2024-09-21-11.34.13.000000;1520123;2024-09-21-11.34.13.000000;;CARIOS;;
198;6;1;A;S;;2024-09-21-11.34.13.000000;1520123;2024-09-21-11.34.13.000000;;CARIOS;;
199;1;1;I;S;;2024-09-26-10.51.21.000000;1605096;2024-09-26-10.51.21.000000;;CARIOS;;
199;2;1;I;S;;2024-09-26-10.51.21.000000;1605096;2024-09-26-10.51.21.000000;;CARIOS;;
199;3;1;A;S;;2024-09-21-11.45.51.000000;1520262;2024-09-21-11.45.51.000000;;CARIOS;;
199;4;1;A;S;;2024-09-21-11.45.51.000000;1520262;2024-09-21-11.45.51.000000;;CARIOS;;
199;5;1;A;S;;2024-09-21-11.45.51.000000;1520262;2024-09-21-11.45.51.000000;;CARIOS;;
199;6;1;A;S;;2024-09-21-11.45.51.000000;1520262;2024-09-21-11.45.51.000000;;CARIOS;;
196;2182;1;A;S;;2024-09-21-11.46.16.000000;1520267;2024-09-21-11.46.16.000000;;LUSENA;;
196;2130;1;A;S;;2024-09-21-11.46.16.000000;1520267;2024-09-21-11.46.16.000000;;LUSENA;;
196;2118;1;A;S;;2024-09-21-11.46.16.000000;1520267;2024-09-21-11.46.16.000000;;LUSENA;;
196;2117;1;A;S;;2024-09-21-11.46.16.000000;1520267;2024-09-21-11.46.16.000000;;LUSENA;;
196;2114;1;A;S;;2024-09-21-11.46.16.000000;1520267;2024-09-21-11.46.16.000000;;LUSENA;;
221;1;1;I;S;;2024-09-25-12.00.10.000000;1588820;2024-09-25-12.00.10.000000;;CARIOS;;
221;2;1;I;S;;2024-09-25-12.00.10.000000;1588820;2024-09-25-12.00.10.000000;;CARIOS;;
221;3;1;A;S;;2024-09-24-15.04.12.000000;1573910;2024-09-24-15.04.12.000000;;CARIOS;;
221;4;1;A;S;;2024-09-24-15.04.12.000000;1573910;2024-09-24-15.04.12.000000;;CARIOS;;
221;5;1;A;S;;2024-09-24-15.04.12.000000;1573910;2024-09-24-15.04.12.000000;;CARIOS;;
221;6;1;A;S;;2024-09-24-15.04.12.000000;1573910;2024-09-24-15.04.12.000000;;CARIOS;;
222;1;1;I;S;;2024-09-25-12.00.10.000000;1588820;2024-09-25-12.00.10.000000;;CARIOS;;
222;2;1;I;S;;2024-09-25-12.00.10.000000;1588820;2024-09-25-12.00.10.000000;;CARIOS;;
222;3;1;A;S;;2024-09-24-15.13.50.000000;1574025;2024-09-24-15.13.50.000000;;CARIOS;;
222;4;1;A;S;;2024-09-24-15.13.50.000000;1574025;2024-09-24-15.13.50.000000;;CARIOS;;
222;5;1;A;S;;2024-09-24-15.13.50.000000;1574025;2024-09-24-15.13.50.000000;;CARIOS;;
222;6;1;A;S;;2024-09-24-15.13.50.000000;1574025;2024-09-24-15.13.50.000000;;CARIOS;;
223;1;1;I;S;;2024-09-25-12.00.10.000000;1588820;2024-09-25-12.00.10.000000;;CARIOS;;
223;2;1;I;S;;2024-09-25-12.00.10.000000;1588820;2024-09-25-12.00.10.000000;;CARIOS;;
223;3;1;A;S;;2024-09-24-15.32.25.000000;1574246;2024-09-24-15.32.25.000000;;CARIOS;;
223;4;1;A;S;;2024-09-24-15.32.25.000000;1574246;2024-09-24-15.32.25.000000;;CARIOS;;
223;5;1;A;S;;2024-09-24-15.32.25.000000;1574246;2024-09-24-15.32.25.000000;;CARIOS;;
223;6;1;A;S;;2024-09-24-15.32.25.000000;1574246;2024-09-24-15.32.25.000000;;CARIOS;;
224;1;1;I;S;;2024-09-25-12.00.11.000000;1588820;2024-09-25-12.00.11.000000;;CARIOS;;
224;2;1;I;S;;2024-09-25-12.00.11.000000;1588820;2024-09-25-12.00.11.000000;;CARIOS;;
224;3;1;A;S;;2024-09-24-15.46.29.000000;1574413;2024-09-24-15.46.29.000000;;CARIOS;;
224;4;1;A;S;;2024-09-24-15.46.29.000000;1574413;2024-09-24-15.46.29.000000;;CARIOS;;
224;5;1;A;S;;2024-09-24-15.46.29.000000;1574413;2024-09-24-15.46.29.000000;;CARIOS;;
224;6;1;A;S;;2024-09-24-15.46.29.000000;1574413;2024-09-24-15.46.29.000000;;CARIOS;;
225;1;1;I;S;;2024-09-25-12.01.34.000000;1588836;2024-09-25-12.01.34.000000;;CARIOS;;
225;2;1;I;S;;2024-09-25-12.01.34.000000;1588836;2024-09-25-12.01.34.000000;;CARIOS;;
225;3;1;A;S;;2024-09-24-16.02.30.000000;1574603;2024-09-24-16.02.30.000000;;CARIOS;;
225;4;1;A;S;;2024-09-24-16.02.30.000000;1574603;2024-09-24-16.02.30.000000;;CARIOS;;
225;5;1;A;S;;2024-09-24-16.02.30.000000;1574603;2024-09-24-16.02.30.000000;;CARIOS;;
225;6;1;A;S;;2024-09-24-16.02.30.000000;1574603;2024-09-24-16.02.30.000000;;CARIOS;;
226;1;1;I;S;;2024-09-25-14.59.21.000000;1590949;2024-09-25-14.59.21.000000;;CARIOS;;
226;2;1;I;S;;2024-09-25-14.59.21.000000;1590949;2024-09-25-14.59.21.000000;;CARIOS;;
226;3;1;A;S;;2024-09-24-16.40.59.000000;1575061;2024-09-24-16.40.59.000000;;CARIOS;;
226;4;1;A;S;;2024-09-24-16.40.59.000000;1575061;2024-09-24-16.40.59.000000;;CARIOS;;
226;5;1;A;S;;2024-09-24-16.40.59.000000;1575061;2024-09-24-16.40.59.000000;;CARIOS;;
226;6;1;A;S;;2024-09-24-16.40.59.000000;1575061;2024-09-24-16.40.59.000000;;CARIOS;;
227;1;1;I;S;;2026-02-23-11.44.03.000000;5247815;2026-02-23-11.44.03.000000;;LUSENA;;0
227;2;1;I;S;;2026-02-23-11.44.03.000000;5247815;2026-02-23-11.44.03.000000;;LUSENA;;0
227;3;1;A;S;;2024-09-24-16.47.47.000000;1575142;2024-09-24-16.47.47.000000;;CARIOS;;
227;4;1;A;S;;2024-09-24-16.47.47.000000;1575142;2024-09-24-16.47.47.000000;;CARIOS;;
227;5;1;A;S;;2024-09-24-16.47.47.000000;1575142;2024-09-24-16.47.47.000000;;CARIOS;;
227;6;1;A;S;;2024-09-24-16.47.47.000000;1575142;2024-09-24-16.47.47.000000;;CARIOS;;
228;1;1;I;S;;2024-09-25-12.01.12.000000;1588832;2024-09-25-12.01.12.000000;;CARIOS;;
228;2;1;I;S;;2024-09-25-12.01.12.000000;1588832;2024-09-25-12.01.12.000000;;CARIOS;;
228;3;1;A;S;;2024-09-24-17.02.23.000000;1575315;2024-09-24-17.02.23.000000;;CARIOS;;
228;4;1;A;S;;2024-09-24-17.02.23.000000;1575315;2024-09-24-17.02.23.000000;;CARIOS;;
228;5;1;A;S;;2024-09-24-17.02.23.000000;1575315;2024-09-24-17.02.23.000000;;CARIOS;;
228;6;1;A;S;;2024-09-24-17.02.23.000000;1575315;2024-09-24-17.02.23.000000;;CARIOS;;
229;1;1;I;S;;2024-09-25-14.59.36.000000;1590952;2024-09-25-14.59.36.000000;;CARIOS;;
229;2;1;I;S;;2024-09-25-14.59.36.000000;1590952;2024-09-25-14.59.36.000000;;CARIOS;;
229;3;1;A;S;;2024-09-24-17.18.24.000000;1575505;2024-09-24-17.18.24.000000;;CARIOS;;
229;4;1;A;S;;2024-09-24-17.18.24.000000;1575505;2024-09-24-17.18.24.000000;;CARIOS;;
229;5;1;A;S;;2024-09-24-17.18.24.000000;1575505;2024-09-24-17.18.24.000000;;CARIOS;;
229;6;1;A;S;;2024-09-24-17.18.24.000000;1575505;2024-09-24-17.18.24.000000;;CARIOS;;
230;1;1;I;S;;2024-09-25-12.01.23.000000;1588834;2024-09-25-12.01.23.000000;;CARIOS;;
230;2;1;I;S;;2024-09-25-12.01.23.000000;1588834;2024-09-25-12.01.23.000000;;CARIOS;;
230;3;1;A;S;;2024-09-24-17.25.12.000000;1575586;2024-09-24-17.25.12.000000;;CARIOS;;
230;4;1;A;S;;2024-09-24-17.25.12.000000;1575586;2024-09-24-17.25.12.000000;;CARIOS;;
230;5;1;A;S;;2024-09-24-17.25.12.000000;1575586;2024-09-24-17.25.12.000000;;CARIOS;;
171;1;1;I;S;;2025-08-15-16.30.59.000000;4812384;2025-08-15-16.30.59.000000;;IGORNAT;;
171;2;1;I;S;;2025-08-15-16.30.59.000000;4812384;2025-08-15-16.30.59.000000;;IGORNAT;;
171;3;1;A;S;;2024-09-18-10.10.42.000000;1467831;2024-09-18-10.10.42.000000;;CARIOS;;
171;4;1;A;S;;2024-09-18-10.10.42.000000;1467831;2024-09-18-10.10.42.000000;;CARIOS;;
171;5;1;A;S;;2024-09-18-10.10.42.000000;1467831;2024-09-18-10.10.42.000000;;CARIOS;;
171;6;1;A;S;;2024-09-18-10.10.42.000000;1467831;2024-09-18-10.10.42.000000;;CARIOS;;
172;1;1;I;S;;2024-09-18-15.27.09.000000;1471591;2024-09-18-15.27.09.000000;;PACEZAR;;
172;2;1;I;S;;2024-09-18-15.27.09.000000;1471591;2024-09-18-15.27.09.000000;;PACEZAR;;
172;3;1;A;S;;2024-09-18-10.42.57.000000;1468214;2024-09-18-10.42.57.000000;;CARIOS;;
172;4;1;A;S;;2024-09-18-10.42.57.000000;1468214;2024-09-18-10.42.57.000000;;CARIOS;;
172;5;1;A;S;;2024-09-18-10.42.57.000000;1468214;2024-09-18-10.42.57.000000;;CARIOS;;
172;6;1;A;S;;2024-09-18-10.42.57.000000;1468214;2024-09-18-10.42.57.000000;;CARIOS;;
173;1;1;I;S;;2024-09-18-15.26.13.000000;1471580;2024-09-18-15.26.13.000000;;PACEZAR;;
173;2;1;I;S;;2024-09-18-15.26.13.000000;1471580;2024-09-18-15.26.13.000000;;PACEZAR;;
173;3;1;A;S;;2024-09-18-11.19.29.000000;1468648;2024-09-18-11.19.29.000000;;CARIOS;;
173;4;1;A;S;;2024-09-18-11.19.29.000000;1468648;2024-09-18-11.19.29.000000;;CARIOS;;
173;5;1;A;S;;2024-09-18-11.19.29.000000;1468648;2024-09-18-11.19.29.000000;;CARIOS;;
173;6;1;A;S;;2024-09-18-11.19.29.000000;1468648;2024-09-18-11.19.29.000000;;CARIOS;;
176;2166;1;A;S;;2024-09-19-09.16.42.000000;1484283;2024-09-19-09.16.42.000000;;CARIOS;;
176;2119;1;A;S;;2024-09-19-09.16.42.000000;1484283;2024-09-19-09.16.42.000000;;CARIOS;;
176;2118;1;A;S;;2024-09-19-09.16.42.000000;1484283;2024-09-19-09.16.42.000000;;CARIOS;;
176;2117;1;A;S;;2024-09-19-09.16.42.000000;1484283;2024-09-19-09.16.42.000000;;CARIOS;;
176;2114;1;A;S;;2024-09-19-09.16.42.000000;1484283;2024-09-19-09.16.42.000000;;CARIOS;;
169;2179;1;A;S;;2024-09-18-15.38.38.000000;1471727;2024-09-18-15.38.38.000000;;LUSENA;;
169;2128;1;A;S;;2024-09-18-15.38.38.000000;1471727;2024-09-18-15.38.38.000000;;LUSENA;;
169;2118;1;A;S;;2024-09-18-15.38.38.000000;1471727;2024-09-18-15.38.38.000000;;LUSENA;;
169;2117;1;A;S;;2024-09-18-15.38.38.000000;1471727;2024-09-18-15.38.38.000000;;LUSENA;;
169;2114;1;A;S;;2024-09-18-15.38.38.000000;1471728;2024-09-18-15.38.38.000000;;LUSENA;;
180;1;1;I;S;;2024-09-19-09.17.07.000000;1484288;2024-09-19-09.17.07.000000;;CARIOS;;
180;2;1;I;S;;2024-09-19-09.17.07.000000;1484288;2024-09-19-09.17.07.000000;;CARIOS;;
180;3;1;A;S;;2024-09-19-09.10.58.000000;1484215;2024-09-19-09.10.58.000000;;CARIOS;;
180;4;1;A;S;;2024-09-19-09.10.58.000000;1484215;2024-09-19-09.10.58.000000;;CARIOS;;
180;5;1;A;S;;2024-09-19-09.10.58.000000;1484215;2024-09-19-09.10.58.000000;;CARIOS;;
180;6;1;A;S;;2024-09-19-09.10.58.000000;1484215;2024-09-19-09.10.58.000000;;CARIOS;;
181;1;1;I;S;;2025-09-10-09.39.48.000000;4876932;2025-09-10-09.39.48.000000;;IGORNAT;;
181;2;1;I;S;;2025-09-10-09.39.48.000000;4876932;2025-09-10-09.39.48.000000;;IGORNAT;;
181;3;1;A;S;;2024-09-19-14.19.23.000000;1487882;2024-09-19-14.19.23.000000;;CARIOS;;
181;4;1;A;S;;2024-09-19-14.19.23.000000;1487882;2024-09-19-14.19.23.000000;;CARIOS;;
181;5;1;A;S;;2024-09-19-14.19.23.000000;1487882;2024-09-19-14.19.23.000000;;CARIOS;;
181;6;1;A;S;;2024-09-19-14.19.23.000000;1487882;2024-09-19-14.19.23.000000;;CARIOS;;
179;2166;1;I;S;;2025-09-10-09.39.48.000000;4876932;2025-09-10-09.39.48.000000;;IGORNAT;;
179;2119;1;I;S;;2025-09-10-09.39.48.000000;4876932;2025-09-10-09.39.48.000000;;IGORNAT;;
179;2118;1;I;S;;2025-09-10-09.39.48.000000;4876932;2025-09-10-09.39.48.000000;;IGORNAT;;
179;2117;1;I;S;;2025-09-10-09.39.48.000000;4876932;2025-09-10-09.39.48.000000;;IGORNAT;;
179;2114;1;I;S;;2025-09-10-09.39.48.000000;4876932;2025-09-10-09.39.48.000000;;IGORNAT;;
181;2166;1;I;S;;2025-09-10-09.39.48.000000;4876932;2025-09-10-09.39.48.000000;;IGORNAT;;
181;2119;1;I;S;;2025-09-10-09.39.48.000000;4876932;2025-09-10-09.39.48.000000;;IGORNAT;;
181;2118;1;I;S;;2025-09-10-09.39.48.000000;4876932;2025-09-10-09.39.48.000000;;IGORNAT;;
181;2117;1;I;S;;2025-09-10-09.39.48.000000;4876932;2025-09-10-09.39.48.000000;;IGORNAT;;
181;2114;1;I;S;;2025-09-10-09.39.48.000000;4876932;2025-09-10-09.39.48.000000;;IGORNAT;;
168;2162;1;I;S;;2026-06-11-14.41.59.000000;5483511;2026-06-11-14.41.59.000000;;JORSALDA;;0
182;1;1;I;S;;2024-09-19-14.54.06.000000;1488294;2024-09-19-14.54.06.000000;;CARIOS;;
182;2;1;I;S;;2024-09-19-14.54.06.000000;1488294;2024-09-19-14.54.06.000000;;CARIOS;;
182;3;1;A;S;;2024-09-19-14.53.40.000000;1488289;2024-09-19-14.53.40.000000;;CARIOS;;
182;4;1;A;S;;2024-09-19-14.53.40.000000;1488289;2024-09-19-14.53.40.000000;;CARIOS;;
182;5;1;A;S;;2024-09-19-14.53.40.000000;1488289;2024-09-19-14.53.40.000000;;CARIOS;;
182;6;1;A;S;;2024-09-19-14.53.40.000000;1488289;2024-09-19-14.53.40.000000;;CARIOS;;
182;2165;1;A;S;;2024-09-19-14.54.06.000000;1488294;2024-09-19-14.54.06.000000;;CARIOS;;
182;2119;1;A;S;;2024-09-19-14.54.06.000000;1488294;2024-09-19-14.54.06.000000;;CARIOS;;
182;2118;1;A;S;;2024-09-19-14.54.06.000000;1488294;2024-09-19-14.54.06.000000;;CARIOS;;
182;2117;1;A;S;;2024-09-19-14.54.06.000000;1488294;2024-09-19-14.54.06.000000;;CARIOS;;
182;2114;1;A;S;;2024-09-19-14.54.06.000000;1488294;2024-09-19-14.54.06.000000;;CARIOS;;
183;1;1;I;S;;2024-09-19-15.42.40.000000;1488872;2024-09-19-15.42.40.000000;;CARIOS;;
183;2;1;I;S;;2024-09-19-15.42.40.000000;1488872;2024-09-19-15.42.40.000000;;CARIOS;;
183;3;1;A;S;;2024-09-19-15.42.18.000000;1488867;2024-09-19-15.42.18.000000;;CARIOS;;
183;4;1;A;S;;2024-09-19-15.42.18.000000;1488867;2024-09-19-15.42.18.000000;;CARIOS;;
183;5;1;A;S;;2024-09-19-15.42.18.000000;1488867;2024-09-19-15.42.18.000000;;CARIOS;;
183;6;1;A;S;;2024-09-19-15.42.18.000000;1488867;2024-09-19-15.42.18.000000;;CARIOS;;
183;2165;1;A;S;;2024-09-19-15.42.40.000000;1488872;2024-09-19-15.42.40.000000;;CARIOS;;
183;2119;1;A;S;;2024-09-19-15.42.40.000000;1488872;2024-09-19-15.42.40.000000;;CARIOS;;
183;2118;1;A;S;;2024-09-19-15.42.40.000000;1488872;2024-09-19-15.42.40.000000;;CARIOS;;
183;2117;1;A;S;;2024-09-19-15.42.40.000000;1488872;2024-09-19-15.42.40.000000;;CARIOS;;
183;2114;1;A;S;;2024-09-19-15.42.40.000000;1488872;2024-09-19-15.42.40.000000;;CARIOS;;
184;1;1;I;S;;2024-09-19-16.10.12.000000;1489199;2024-09-19-16.10.12.000000;;CARIOS;;
184;2;1;I;S;;2024-09-19-16.10.12.000000;1489199;2024-09-19-16.10.12.000000;;CARIOS;;
184;3;1;A;S;;2024-09-19-16.02.15.000000;1489104;2024-09-19-16.02.15.000000;;CARIOS;;
184;4;1;A;S;;2024-09-19-16.02.15.000000;1489104;2024-09-19-16.02.15.000000;;CARIOS;;
184;5;1;A;S;;2024-09-19-16.02.15.000000;1489104;2024-09-19-16.02.15.000000;;CARIOS;;
184;6;1;A;S;;2024-09-19-16.02.15.000000;1489104;2024-09-19-16.02.15.000000;;CARIOS;;
184;2165;1;A;S;;2024-09-19-16.10.12.000000;1489199;2024-09-19-16.10.12.000000;;CARIOS;;
184;2119;1;A;S;;2024-09-19-16.10.12.000000;1489199;2024-09-19-16.10.12.000000;;CARIOS;;
184;2118;1;A;S;;2024-09-19-16.10.12.000000;1489199;2024-09-19-16.10.12.000000;;CARIOS;;
184;2117;1;A;S;;2024-09-19-16.10.12.000000;1489199;2024-09-19-16.10.12.000000;;CARIOS;;
184;2114;1;A;S;;2024-09-19-16.10.12.000000;1489199;2024-09-19-16.10.12.000000;;CARIOS;;
186;1;1;I;S;;2024-09-19-16.32.36.000000;1489465;2024-09-19-16.32.36.000000;;CARIOS;;
186;2;1;I;S;;2024-09-19-16.32.36.000000;1489465;2024-09-19-16.32.36.000000;;CARIOS;;
186;3;1;A;S;;2024-09-19-16.31.47.000000;1489456;2024-09-19-16.31.47.000000;;CARIOS;;
186;4;1;A;S;;2024-09-19-16.31.47.000000;1489456;2024-09-19-16.31.47.000000;;CARIOS;;
186;5;1;A;S;;2024-09-19-16.31.47.000000;1489456;2024-09-19-16.31.47.000000;;CARIOS;;
186;6;1;A;S;;2024-09-19-16.31.47.000000;1489456;2024-09-19-16.31.47.000000;;CARIOS;;
186;2165;1;A;S;;2024-09-19-16.32.36.000000;1489465;2024-09-19-16.32.36.000000;;CARIOS;;
186;2119;1;A;S;;2024-09-19-16.32.36.000000;1489465;2024-09-19-16.32.36.000000;;CARIOS;;
186;2118;1;A;S;;2024-09-19-16.32.36.000000;1489465;2024-09-19-16.32.36.000000;;CARIOS;;
186;2117;1;A;S;;2024-09-19-16.32.36.000000;1489465;2024-09-19-16.32.36.000000;;CARIOS;;
186;2114;1;A;S;;2024-09-19-16.32.36.000000;1489465;2024-09-19-16.32.36.000000;;CARIOS;;
187;3;1;A;S;;2024-09-19-17.40.59.000000;1490279;2024-09-19-17.40.59.000000;;CARIOS;;
187;4;1;A;S;;2024-09-19-17.40.59.000000;1490279;2024-09-19-17.40.59.000000;;CARIOS;;
187;5;1;A;S;;2024-09-19-17.40.59.000000;1490279;2024-09-19-17.40.59.000000;;CARIOS;;
187;6;1;A;S;;2024-09-19-17.40.59.000000;1490279;2024-09-19-17.40.59.000000;;CARIOS;;
230;6;1;A;S;;2024-09-24-17.25.13.000000;1575586;2024-09-24-17.25.13.000000;;CARIOS;;
231;1;1;I;S;;2024-09-25-12.00.25.000000;1588823;2024-09-25-12.00.25.000000;;CARIOS;;
231;2;1;I;S;;2024-09-25-12.00.25.000000;1588823;2024-09-25-12.00.25.000000;;CARIOS;;
231;3;1;A;S;;2024-09-24-17.31.49.000000;1575665;2024-09-24-17.31.49.000000;;CARIOS;;
231;4;1;A;S;;2024-09-24-17.31.49.000000;1575665;2024-09-24-17.31.49.000000;;CARIOS;;
231;5;1;A;S;;2024-09-24-17.31.49.000000;1575665;2024-09-24-17.31.49.000000;;CARIOS;;
231;6;1;A;S;;2024-09-24-17.31.49.000000;1575665;2024-09-24-17.31.49.000000;;CARIOS;;
245;1;1;I;S;;2024-09-25-14.59.40.000000;1590953;2024-09-25-14.59.40.000000;;CARIOS;;
245;2;1;I;S;;2024-09-25-14.59.40.000000;1590953;2024-09-25-14.59.40.000000;;CARIOS;;
245;3;1;A;S;;2024-09-25-14.29.50.000000;1590599;2024-09-25-14.29.50.000000;;CARIOS;;
245;4;1;A;S;;2024-09-25-14.29.50.000000;1590599;2024-09-25-14.29.50.000000;;CARIOS;;
245;5;1;A;S;;2024-09-25-14.29.50.000000;1590599;2024-09-25-14.29.50.000000;;CARIOS;;
245;6;1;A;S;;2024-09-25-14.29.50.000000;1590599;2024-09-25-14.29.50.000000;;CARIOS;;
246;1;1;I;S;;2024-09-25-14.59.46.000000;1590954;2024-09-25-14.59.46.000000;;CARIOS;;
246;2;1;I;S;;2024-09-25-14.59.46.000000;1590954;2024-09-25-14.59.46.000000;;CARIOS;;
246;3;1;A;S;;2024-09-25-14.49.04.000000;1590827;2024-09-25-14.49.04.000000;;CARIOS;;
246;4;1;A;S;;2024-09-25-14.49.04.000000;1590827;2024-09-25-14.49.04.000000;;CARIOS;;
246;5;1;A;S;;2024-09-25-14.49.04.000000;1590827;2024-09-25-14.49.04.000000;;CARIOS;;
246;6;1;A;S;;2024-09-25-14.49.04.000000;1590827;2024-09-25-14.49.04.000000;;CARIOS;;
248;1;1;I;S;;2024-09-25-14.59.46.000000;1590954;2024-09-25-14.59.46.000000;;CARIOS;;
248;2;1;I;S;;2024-09-25-14.59.46.000000;1590954;2024-09-25-14.59.46.000000;;CARIOS;;
248;3;1;A;S;;2024-09-25-14.54.49.000000;1590895;2024-09-25-14.54.49.000000;;CARIOS;;
248;4;1;A;S;;2024-09-25-14.54.49.000000;1590895;2024-09-25-14.54.49.000000;;CARIOS;;
248;5;1;A;S;;2024-09-25-14.54.49.000000;1590895;2024-09-25-14.54.49.000000;;CARIOS;;
248;6;1;A;S;;2024-09-25-14.54.49.000000;1590895;2024-09-25-14.54.49.000000;;CARIOS;;
226;2150;1;A;S;;2024-09-25-14.59.21.000000;1590949;2024-09-25-14.59.21.000000;;CARIOS;;
226;2124;1;A;S;;2024-09-25-14.59.21.000000;1590949;2024-09-25-14.59.21.000000;;CARIOS;;
226;2118;1;A;S;;2024-09-25-14.59.21.000000;1590949;2024-09-25-14.59.21.000000;;CARIOS;;
226;2117;1;A;S;;2024-09-25-14.59.21.000000;1590949;2024-09-25-14.59.21.000000;;CARIOS;;
226;2114;1;A;S;;2024-09-25-14.59.21.000000;1590949;2024-09-25-14.59.21.000000;;CARIOS;;
218;2153;1;A;S;;2024-09-25-14.59.28.000000;1590951;2024-09-25-14.59.28.000000;;CARIOS;;
218;2124;1;A;S;;2024-09-25-14.59.28.000000;1590951;2024-09-25-14.59.28.000000;;CARIOS;;
218;2118;1;A;S;;2024-09-25-14.59.28.000000;1590951;2024-09-25-14.59.28.000000;;CARIOS;;
218;2117;1;A;S;;2024-09-25-14.59.28.000000;1590951;2024-09-25-14.59.28.000000;;CARIOS;;
218;2114;1;A;S;;2024-09-25-14.59.28.000000;1590951;2024-09-25-14.59.28.000000;;CARIOS;;
229;2156;1;A;S;;2024-09-25-14.59.36.000000;1590952;2024-09-25-14.59.36.000000;;CARIOS;;
229;2124;1;A;S;;2024-09-25-14.59.36.000000;1590952;2024-09-25-14.59.36.000000;;CARIOS;;
229;2118;1;A;S;;2024-09-25-14.59.36.000000;1590952;2024-09-25-14.59.36.000000;;CARIOS;;
229;2117;1;A;S;;2024-09-25-14.59.36.000000;1590952;2024-09-25-14.59.36.000000;;CARIOS;;
229;2114;1;A;S;;2024-09-25-14.59.36.000000;1590952;2024-09-25-14.59.36.000000;;CARIOS;;
245;2149;1;A;S;;2024-09-25-14.59.40.000000;1590953;2024-09-25-14.59.40.000000;;CARIOS;;
245;2124;1;A;S;;2024-09-25-14.59.40.000000;1590953;2024-09-25-14.59.40.000000;;CARIOS;;
245;2118;1;A;S;;2024-09-25-14.59.40.000000;1590953;2024-09-25-14.59.40.000000;;CARIOS;;
245;2117;1;A;S;;2024-09-25-14.59.40.000000;1590953;2024-09-25-14.59.40.000000;;CARIOS;;
245;2114;1;A;S;;2024-09-25-14.59.40.000000;1590953;2024-09-25-14.59.40.000000;;CARIOS;;
246;2149;1;A;S;;2024-09-25-14.59.46.000000;1590954;2024-09-25-14.59.46.000000;;CARIOS;;
246;2124;1;A;S;;2024-09-25-14.59.46.000000;1590954;2024-09-25-14.59.46.000000;;CARIOS;;
246;2118;1;A;S;;2024-09-25-14.59.46.000000;1590954;2024-09-25-14.59.46.000000;;CARIOS;;
246;2117;1;A;S;;2024-09-25-14.59.46.000000;1590954;2024-09-25-14.59.46.000000;;CARIOS;;
246;2114;1;A;S;;2024-09-25-14.59.46.000000;1590954;2024-09-25-14.59.46.000000;;CARIOS;;
248;2149;1;A;S;;2024-09-25-14.59.46.000000;1590954;2024-09-25-14.59.46.000000;;CARIOS;;
248;2124;1;A;S;;2024-09-25-14.59.46.000000;1590954;2024-09-25-14.59.46.000000;;CARIOS;;
248;2118;1;A;S;;2024-09-25-14.59.46.000000;1590954;2024-09-25-14.59.46.000000;;CARIOS;;
248;2117;1;A;S;;2024-09-25-14.59.46.000000;1590954;2024-09-25-14.59.46.000000;;CARIOS;;
248;2114;1;A;S;;2024-09-25-14.59.46.000000;1590954;2024-09-25-14.59.46.000000;;CARIOS;;
